timestamp,simple-path,time
2021-06-08 21:51:57.931,/master/welcome,290
2021-06-08 21:51:58.179,/master/welcome,201
2021-06-08 21:51:58.88,/master/sign-in,593
2021-06-08 21:52:00.14,/master/welcome,593
2021-06-08 21:52:08.824,/master/welcome,187
2021-06-08 21:52:09.527,/master/welcome,594
2021-06-08 21:52:09.825,/master/welcome,170
2021-06-08 21:52:10.658,/anonymous/task/list,639
2021-06-08 21:52:12.995,/anonymous/task/show,1133
2021-06-08 21:52:13.599,/master/welcome,173
2021-06-08 21:52:14.358,/anonymous/task/list,587
2021-06-08 21:52:16.062,/anonymous/task/show,595
2021-06-08 21:52:16.654,/master/welcome,172
2021-06-08 21:52:17.259,/master/welcome,192
