timestamp,simple-path,time
2021-05-28 20:44:34.218,/master/welcome,5994
2021-05-28 20:44:34.958,/master/welcome,683
2021-05-28 20:44:36.758,/master/sign-in,1671
2021-05-28 20:44:38.016,/master/welcome,589
2021-05-28 20:44:41.114,/master/welcome,604
2021-05-28 20:44:41.818,/master/welcome,592
2021-05-28 20:44:42.295,/master/welcome,338
2021-05-28 20:44:42.678,/master/welcome,322
2021-05-28 20:44:43.378,/master/sign-in,592
2021-05-28 20:44:44.652,/master/welcome,591
2021-05-28 20:44:45.993,/administrator/configuration/list,1125
2021-05-28 20:44:47.056,/administrator/configuration/show,599
2021-05-28 20:44:47.598,/master/welcome,331
2021-05-28 20:44:48.316,/master/welcome,592
2021-05-28 20:44:48.67,/master/welcome,264
2021-05-28 20:44:48.952,/master/welcome,251
2021-05-28 20:44:50.194,/master/sign-in,1137
2021-05-28 20:44:51.451,/master/welcome,592
2021-05-28 20:44:52.26,/administrator/configuration/list,594
2021-05-28 20:44:53.322,/administrator/configuration/show,599
2021-05-28 20:44:53.776,/master/welcome,235
2021-05-28 20:44:54.478,/master/welcome,588
2021-05-28 20:44:59.462,/master/welcome,315
2021-05-28 20:44:59.858,/master/welcome,368
2021-05-28 20:45:01.107,/master/sign-in,1141
2021-05-28 20:45:02.372,/master/welcome,598
2021-05-28 20:45:04.045,/master/welcome,274
2021-05-28 20:45:04.744,/master/welcome,591
2021-05-28 20:45:05.1,/master/welcome,278
2021-05-28 20:45:05.367,/master/welcome,236
2021-05-28 20:45:06.085,/master/sign-in,603
2021-05-28 20:45:07.363,/master/welcome,592
2021-05-28 20:45:08.171,/administrator/configuration/list,590
2021-05-28 20:45:08.995,/administrator/configuration/show,592
2021-05-28 20:45:11.468,/administrator/configuration/list,1137
2021-05-28 20:45:12.295,/administrator/configuration/show,591
2021-05-28 20:45:12.766,/master/welcome,250
2021-05-28 20:45:13.466,/master/welcome,589
2021-05-28 20:45:13.744,/master/welcome,200
2021-05-28 20:45:13.978,/master/welcome,203
2021-05-28 20:45:14.68,/master/sign-in,593
2021-05-28 20:45:15.959,/master/welcome,591
2021-05-28 20:45:16.771,/administrator/configuration/list,592
2021-05-28 20:45:17.587,/administrator/configuration/show,581
2021-05-28 20:45:18.573,/administrator/configuration/list,642
2021-05-28 20:45:19.438,/administrator/configuration/show,586
2021-05-28 20:45:19.925,/master/welcome,267
2021-05-28 20:45:20.627,/master/welcome,595
