timestamp,simple-path,time
2021-06-08 21:57:12.342,/master/welcome,346
2021-06-08 21:57:12.67,/master/welcome,279
2021-06-08 21:57:13.37,/master/sign-in,594
2021-06-08 21:57:14.632,/master/welcome,592
2021-06-08 21:57:24.418,/master/welcome,187
2021-06-08 21:57:25.129,/master/welcome,598
2021-06-08 21:57:25.403,/master/welcome,174
2021-06-08 21:57:25.606,/master/welcome,160
2021-06-08 21:57:25.867,/master/welcome,233
2021-06-08 21:57:26.578,/master/sign-in,600
2021-06-08 21:57:27.844,/master/welcome,592
2021-06-08 21:57:28.649,/manager/task/create,592
2021-06-08 21:57:30.453,/manager/task/create,610
2021-06-08 21:57:30.684,/master/welcome,170
2021-06-08 21:57:31.388,/master/welcome,597
2021-06-08 21:57:31.657,/master/welcome,186
2021-06-08 21:57:31.846,/master/welcome,157
2021-06-08 21:57:32.041,/master/welcome,176
2021-06-08 21:57:32.758,/master/sign-in,599
2021-06-08 21:57:34.026,/master/welcome,595
2021-06-08 21:57:34.831,/manager/task/create,586
2021-06-08 21:57:36.584,/manager/task/create,590
2021-06-08 21:57:36.805,/master/welcome,157
2021-06-08 21:57:37.513,/master/welcome,597
2021-06-08 21:57:37.748,/master/welcome,160
2021-06-08 21:57:37.934,/master/welcome,156
2021-06-08 21:57:38.128,/master/welcome,157
2021-06-08 21:57:38.822,/master/sign-in,591
2021-06-08 21:57:40.09,/master/welcome,593
2021-06-08 21:57:40.889,/manager/task/create,578
2021-06-08 21:57:42.606,/manager/task/create,581
2021-06-08 21:57:42.842,/master/welcome,176
2021-06-08 21:57:43.543,/master/welcome,593
2021-06-08 21:57:43.776,/master/welcome,157
2021-06-08 21:57:43.969,/master/welcome,160
2021-06-08 21:57:44.167,/master/welcome,169
2021-06-08 21:57:44.875,/master/sign-in,591
2021-06-08 21:57:46.165,/master/welcome,597
2021-06-08 21:57:46.957,/manager/task/create,583
2021-06-08 21:57:48.694,/manager/task/create,596
2021-06-08 21:57:48.929,/master/welcome,182
2021-06-08 21:57:49.647,/master/welcome,611
2021-06-08 21:57:49.881,/master/welcome,157
2021-06-08 21:57:50.071,/master/welcome,159
2021-06-08 21:57:50.263,/master/welcome,155
2021-06-08 21:57:50.987,/master/sign-in,593
2021-06-08 21:57:52.273,/master/welcome,596
2021-06-08 21:57:53.093,/manager/task/create,580
2021-06-08 21:57:54.818,/manager/task/create,582
2021-06-08 21:57:55.051,/master/welcome,172
2021-06-08 21:57:55.761,/master/welcome,600
2021-06-08 21:57:55.988,/master/welcome,157
